Serial,Event,Code_County,County,Code_District,District,Code_Division,Division,Date_YMD,Cause,Description_of_Cause,Source,Magnitude,GLIDEnumber,Other_sectors,DataCards,Deaths,Injured,Missing,Houses_Destroyed,Houses_Damaged,Victims,Affected,Relocated,Evacuated,Losses_$USD,Losses_$Local,Education_centers,Hospitals,Damages_in_crops_Ha,Lost_Cattle,OBJECTID
Serial,Event,Code County,County,Code District,District,Code Division,Division,Date (YMD),Cause,Description of Cause,Source,Magnitude,GLIDEnumber,Other sectors,DataCards,Deaths,Injured,Missing,Houses Destroyed,Houses Damaged,Victims,Affected,Relocated,Evacuated,Losses $USD,Losses $Local,Education centers,Hospitals,Damages in crops Ha.,Lost Cattle,0
910,TRAFFIC ACCIDENT,29,MURANGA,2904,MURANGA,290402,KAHURO,06/26/2011 07:00:00 AM +0000,Error,Matatu collided head on with a motor cycle,KPR,,,Motor cycle and matatu were destroyed,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,572
911,TRAFFIC ACCIDENT,13,KIAMBU,1307,THIKA,130704,KAMWANGI,06/26/2011 07:00:00 AM +0000,Error,Pedestrian was knocked down by a car ,KPR,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,573
912,TRAFFIC ACCIDENT,5,EMBU,501,EMBU,50103,MANYATTA,06/26/2011 07:00:00 AM +0000,Error,Pedestrian was knocked down by a motor cycle,KPR,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,574
913,TRAFFIC ACCIDENT,18,KITUI,1812,MWINGI,181206,NGUNI,06/26/2011 07:00:00 AM +0000,Error,Vehicle lost control and rolled ,KPR,,,Motor vehicle was damaged,1,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,575
916,TRAFFIC ACCIDENT,16,KISII,1602,CENTRAL KISII,160202,KISII TOWNSHIP,04/04/2011 07:00:00 AM +0000,Error,KNOCKED DOWN PEDESTRIAN,KPR,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,576
918,TRAFFIC ACCIDENT,12,KERICHO,1206,KERICHO,120605,LONDIAN,04/04/2011 07:00:00 AM +0000,Error,PEDLE CYCLIST KNOCKED DOWN,KPR,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,577
921,TRAFFIC ACCIDENT,28,MOMBASA,2805,MOMBASA,,,06/27/2011 07:00:00 AM +0000,Error,Pedestrian was knocked down while crossing the road,KPR,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,578
920,TRAFFIC ACCIDENT,33,NAROK,3312,NAROK,331205,MULOT,04/04/2011 07:00:00 AM +0000,Error,A MINI LORRY AND NISSAN MATATU COLLIDED ,KPR,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,579
927,TRAFFIC ACCIDENT,10,KAKAMEGA,1004,KAKAMEGA,100402,ILEHO,06/26/2011 07:00:00 AM +0000,Error,Pedal cyclist was knocked down by a car,KPR,,,Bicycle and car were damaged,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,580
930,TRAFFIC ACCIDENT,31,NAKURU,3110,NAKURU,311011,MOLO,06/29/2011 07:00:00 AM +0000,Unknown,Buchenge farm,KPR,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,581
935,TRAFFIC ACCIDENT,30,NAIROBI,3001,NAIROBI,300107,PUMWANI,06/29/2011 07:00:00 AM +0000,Error,pedestrian crossing road,KPR,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,582
938,TRAFFIC ACCIDENT,23,MAKUENI,2305,MAKUENI,230510,MAKINDU,06/27/2011 07:00:00 AM +0000,Hit and Run,Pedestrian was knocked down by an unknown car,KPR,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,583
939,TRAFFIC ACCIDENT,22,MACHAKOS,2204,MACHAKOS,220407,MAVOKO,06/27/2011 07:00:00 AM +0000,Hit and Run,Pedestrian was knocked down by unknown vehicle,KPR,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,584
940,TRAFFIC ACCIDENT,13,KIAMBU,1307,THIKA,130706,RUIRU,06/27/2011 07:00:00 AM +0000,Hit and Run,Pedestrian was knocked down by unknown vehicle,KPR,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,585
941,TRAFFIC ACCIDENT,30,NAIROBI,3001,NAIROBI,300104,KASARANI,06/27/2011 07:00:00 AM +0000,Error,Pedestrian was knocked down by a canter,KPR,,,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,586
942,TRAFFIC ACCIDENT,30,NAIROBI,3001,NAIROBI,300102,DAGORETTI,06/27/2011 07:00:00 AM +0000,Error,Juvenile was hit by a motor vehicle,KPR,,,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,587
944,TRAFFIC ACCIDENT,31,NAKURU,3110,NAKURU,311012,NAIVASHA,06/28/2011 07:00:00 AM +0000,Error,Pedestrian was knocked down by a bus,KPR,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,588
945,TRAFFIC ACCIDENT,29,MURANGA,2904,MURANGA,290402,KAHURO,06/28/2011 07:00:00 AM +0000,Hit and Run,Cyclist knocked down a pedestrian,KPR,,,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,589
946,TRAFFIC ACCIDENT,30,NAIROBI,3001,NAIROBI,300101,CENTRAL NAIROBI,06/30/2011 07:00:00 AM +0000,,,KPR,,,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,590
948,TRAFFIC ACCIDENT,26,MERU,2608,MERU CENTRAL,,,06/26/2011 07:00:00 AM +0000,Hit and Run,Pedestrian was knocked down by an unknown vehicle,KPR,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,591
950,TRAFFIC ACCIDENT,25,MARSABIT,2511,MOYALE,251102,GOLBO,06/27/2011 07:00:00 AM +0000,Fault,Vehicle developed mechanical problems,KPR,,,,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,592
951,TRAFFIC ACCIDENT,30,NAIROBI,3001,NAIROBI,300107,PUMWANI,06/28/2011 07:00:00 AM +0000,Error,Pedestrian was knocked down by a minibus,KPR,,,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,593
952,TRAFFIC ACCIDENT,30,NAIROBI,3001,NAIROBI,300103,EMBAKASI,06/28/2011 07:00:00 AM +0000,Error,Car veered off the road and hit 2 pedestrians,KPR,,,Motor vehicle was damaged,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,594
953,TRAFFIC ACCIDENT,30,NAIROBI,3001,NAIROBI,300101,CENTRAL NAIROBI,06/28/2011 07:00:00 AM +0000,Error,Pedestrian stealing ride slipped and fell and was injured,KPR,,,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,595
954,TRAFFIC ACCIDENT,30,NAIROBI,3001,NAIROBI,300103,EMBAKASI,06/27/2011 07:00:00 AM +0000,Error,Pedestrians who were crossing the road were knocked down,KPR,,,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,596
955,TRAFFIC ACCIDENT,30,NAIROBI,3001,NAIROBI,300101,CENTRAL NAIROBI,06/29/2011 07:00:00 AM +0000,Error,Pedestrian was knocked down by a car,KPR,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,597
957,TRAFFIC ACCIDENT,5,EMBU,501,EMBU,,,06/09/2011 07:00:00 AM +0000,Hit and Run,Pedestrian was knocked down by unknown motor vehicle,KPR,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,598
958,TRAFFIC ACCIDENT,26,MERU,2608,MERU CENTRAL,,,06/09/2011 07:00:00 AM +0000,Fault,The m/v universal joint got broken and m/v reversed ,KPR,,,,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,599
949,TRAFFIC ACCIDENT,30,NAIROBI,3001,NAIROBI,300101,CENTRAL NAIROBI,06/30/2011 07:00:00 AM +0000,Error,Vehicle driving on wrong side of the road,KPR,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,600
960,TRAFFIC ACCIDENT,25,MARSABIT,2511,MOYALE,251101,CENTRAL MOYALE,06/09/2011 07:00:00 AM +0000,Error,M/v lost control and overturned,KPR,,,Motor vehicle was damaged,1,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,601
961,TRAFFIC ACCIDENT,34,NYAMIRA,3408,NYAMIRA,340804,NYAMIRA,06/30/2011 07:00:00 AM +0000,Error,driver lost control and hit pedestrian,KPR,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,602
962,TRAFFIC ACCIDENT,30,NAIROBI,3001,NAIROBI,300104,KASARANI,06/09/2011 07:00:00 AM +0000,Error,Pedestrian was knocked down by a matatu,KPR,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,603
964,TRAFFIC ACCIDENT,30,NAIROBI,3001,NAIROBI,300102,DAGORETTI,06/10/2011 07:00:00 AM +0000,Error,Drunk pedestrian was run over while lying on the ground,KPR,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,604
959,TRAFFIC ACCIDENT,18,KITUI,1803,KITUI,180301,CENTRAL KITUI,11/23/2011 08:00:00 AM +0000,Other cause,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,605
969,TRAFFIC ACCIDENT,13,KIAMBU,1301,KIAMBU,130102,KIAMBAA,06/10/2011 07:00:00 AM +0000,Error,Juvenile pedestrian was knocked down by a pick up,KPR,,,,1,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,606
970,TRAFFIC ACCIDENT,13,KIAMBU,1301,KIAMBU,130103,KIKUYU,06/10/2011 07:00:00 AM +0000,Error,Pick up collided with a motor cycle,KPR,,,Motor cycle and motor vehicle were damaged,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,607
971,TRAFFIC ACCIDENT,31,NAKURU,3110,NAKURU,311012,NAIVASHA,06/10/2011 07:00:00 AM +0000,Error,Trailer collided head on with a car,KPR,,,Trailer and car were both damaged,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,608
972,TRAFFIC ACCIDENT,30,NAIROBI,3001,NAIROBI,300107,PUMWANI,06/10/2011 07:00:00 AM +0000,Error,Juvenile pedestrian was knocked down by a car,KPR,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,609
976,TRAFFIC ACCIDENT,31,NAKURU,3110,NAKURU,311003,GILGIL,06/11/2011 07:00:00 AM +0000,Error,Bus collided head on with a saloon car,KPR,,,Bus and car were damaged,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,610
978,TRAFFIC ACCIDENT,26,MERU,2609,MERU NORTH,260912,TIGANIA CENTRAL,06/11/2011 07:00:00 AM +0000,Error,Driver of pickup lost control and hit two pedestrians,KPR,,,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,611
980,TRAFFIC ACCIDENT,17,KISUMU,1705,KISUMU,,,06/11/2011 07:00:00 AM +0000,Error,Canter rammed into an oncoming motor vehicle,KPR,,,Motor vehicles were damaged,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,612
982,TRAFFIC ACCIDENT,31,NAKURU,3110,NAKURU,,,06/11/2011 07:00:00 AM +0000,Error,Driver lost control and rolled on the left side of the road,KPR,,,Trailer was damaged,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,613
983,TRAFFIC ACCIDENT,29,MURANGA,2904,MURANGA,290403,KANGEMA,07/01/2011 07:00:00 AM +0000,Error,stationary vehicle on the road,KPR,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,614
986,TRAFFIC ACCIDENT,13,KIAMBU,1307,THIKA,130707,THIKA MUNICIPALITY,07/01/2011 07:00:00 AM +0000,Error,pedal cyclist hit by vehicle,KPR,,,,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,615
985,TRAFFIC ACCIDENT,3,BUNGOMA,301,BUNGOMA EAST,30102,CENTRAL BUNGOMA,06/11/2011 07:00:00 AM +0000,Error,Motor cyclist lost control and hit a stone ,KPR,,,Motor cycle was damaged,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,616
987,TRAFFIC ACCIDENT,30,NAIROBI,3001,NAIROBI,300101,CENTRAL NAIROBI,07/01/2011 07:00:00 AM +0000,Error,Collision,KPR,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,617
